sio2,tio2,al2o3,feo,fe2o3,mno,na2o,k2o,mgo,cao,p2o5,h2o,d,Author,Year
35.0,30.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.859999895095825,Strimple J.H.,1958
30.0,30.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.890000104904175,Strimple J.H.,1958
35.0,35.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.940000057220459,Strimple J.H.,1958
40.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.990000009536743,Strimple J.H.,1958
30.0,40.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.9800000190734863,Strimple J.H.,1958
25.0,50.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0999999046325684,Strimple J.H.,1958
20.0,50.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.130000114440918,Strimple J.H.,1958
63.9,0.0,5.18,0.0,0.0,0.0,30.92,0.0,0.0,0.0,0.0,0.0,2.436000108718872,Rauch H.W.,1959
58.69,0.0,2.53,0.0,0.0,0.0,29.49,0.0,0.0,9.3,0.0,0.0,2.4790000915527344,Rauch H.W.,1959
52.5,6.57,21.83,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,2.496000051498413,Duke D.A.,1968
7.07,0.0,28.28,0.0,0.0,0.0,0.0,0.0,7.07,57.58,0.0,0.0,2.9600000381469727,Sokolowski T.J.,1969
74.91,0.0,0.0,0.0,0.0,0.0,14.34,0.0,4.41,6.34,0.0,0.0,2.453000068664551,Shahid K.A.,1972
73.29,0.0,0.0,0.0,0.0,0.0,20.16,0.0,4.43,2.12,0.0,0.0,2.4210000038146973,Shahid K.A.,1972
73.13,0.0,0.0,0.0,0.0,0.0,18.21,0.0,4.42,4.24,0.0,0.0,2.453000068664551,Shahid K.A.,1972
72.99,0.0,0.0,0.0,0.0,0.0,16.26,0.0,4.41,6.34,0.0,0.0,2.4660000801086426,Shahid K.A.,1972
71.21,0.0,0.0,0.0,0.0,0.0,20.13,0.0,4.42,4.24,0.0,0.0,2.4649999141693115,Shahid K.A.,1972
71.06,0.0,0.0,0.0,0.0,0.0,18.18,0.0,4.41,6.35,0.0,0.0,2.48799991607666,Shahid K.A.,1972
69.34,0.0,0.0,0.0,0.0,0.0,23.05,0.0,4.43,3.18,0.0,0.0,2.476999998092652,Shahid K.A.,1972
69.19,0.0,0.0,0.0,0.0,0.0,21.09,0.0,4.42,5.3,0.0,0.0,2.48799991607666,Shahid K.A.,1972
67.2,0.0,0.0,0.0,0.0,0.0,22.03,0.0,4.42,6.35,0.0,0.0,2.509000062942505,Shahid K.A.,1972
75.56,0.0,0.0,0.0,0.0,0.0,17.13,0.0,7.31,0.0,0.0,0.0,2.3570001125335693,Shahid K.A.,1972
75.42,0.0,0.0,0.0,0.0,0.0,15.29,0.0,7.3,1.99,0.0,0.0,2.4140000343322754,Shahid K.A.,1972
75.28,0.0,0.0,0.0,0.0,0.0,13.46,0.0,7.28,3.98,0.0,0.0,2.48799991607666,Shahid K.A.,1972
73.74,0.0,0.0,0.0,0.0,0.0,18.94,0.0,7.32,0.0,0.0,0.0,2.4170000553131104,Shahid K.A.,1972
73.6,0.0,0.0,0.0,0.0,0.0,17.1,0.0,7.3,2.0,0.0,0.0,2.434000015258789,Shahid K.A.,1972
73.46,0.0,0.0,0.0,0.0,0.0,15.27,0.0,7.29,3.98,0.0,0.0,2.443000078201294,Shahid K.A.,1972
73.32,0.0,0.0,0.0,0.0,0.0,13.44,0.0,7.28,5.96,0.0,0.0,2.4560000896453857,Shahid K.A.,1972
73.18,0.0,0.0,0.0,0.0,0.0,11.62,0.0,7.26,7.94,0.0,0.0,2.463000059127808,Shahid K.A.,1972
72.76,0.0,0.0,0.0,0.0,0.0,7.53,0.0,7.23,12.48,0.0,0.0,2.48799991607666,Shahid K.A.,1972
71.92,0.0,0.0,0.0,0.0,0.0,20.76,0.0,7.32,0.0,0.0,0.0,2.441999912261963,Shahid K.A.,1972
71.77,0.0,0.0,0.0,0.0,0.0,18.92,0.0,7.31,2.0,0.0,0.0,2.447000026702881,Shahid K.A.,1972
71.64,0.0,0.0,0.0,0.0,0.0,17.08,0.0,7.29,3.99,0.0,0.0,2.450999975204468,Shahid K.A.,1972
71.5,0.0,0.0,0.0,0.0,0.0,15.25,0.0,7.28,5.97,0.0,0.0,2.470000028610229,Shahid K.A.,1972
70.58,0.0,0.0,0.0,0.0,0.0,5.63,0.0,7.21,16.58,0.0,0.0,2.5280001163482666,Shahid K.A.,1972
70.09,0.0,0.0,0.0,0.0,0.0,22.59,0.0,7.32,0.0,0.0,0.0,2.450999975204468,Shahid K.A.,1972
69.95,0.0,0.0,0.0,0.0,0.0,20.74,0.0,7.31,2.0,0.0,0.0,2.4590001106262207,Shahid K.A.,1972
69.82,0.0,0.0,0.0,0.0,0.0,18.89,0.0,7.3,3.99,0.0,0.0,2.4749999046325684,Shahid K.A.,1972
69.69,0.0,0.0,0.0,0.0,0.0,17.06,0.0,7.28,5.97,0.0,0.0,2.489000082015991,Shahid K.A.,1972
69.56,0.0,0.0,0.0,0.0,0.0,15.23,0.0,7.27,7.94,0.0,0.0,2.49399995803833,Shahid K.A.,1972
68.97,0.0,0.0,0.0,0.0,0.0,11.3,0.0,7.24,12.49,0.0,0.0,2.5280001163482666,Shahid K.A.,1972
68.26,0.0,0.0,0.0,0.0,0.0,24.41,0.0,7.33,0.0,0.0,0.0,2.4649999141693115,Shahid K.A.,1972
68.12,0.0,0.0,0.0,0.0,0.0,22.56,0.0,7.32,2.0,0.0,0.0,2.4790000915527344,Shahid K.A.,1972
68.0,0.0,0.0,0.0,0.0,0.0,20.71,0.0,7.3,3.99,0.0,0.0,2.490000009536743,Shahid K.A.,1972
67.87,0.0,0.0,0.0,0.0,0.0,18.87,0.0,7.29,5.97,0.0,0.0,2.494999885559082,Shahid K.A.,1972
67.75,0.0,0.0,0.0,0.0,0.0,17.03,0.0,7.27,7.95,0.0,0.0,2.515000104904175,Shahid K.A.,1972
66.97,0.0,0.0,0.0,0.0,0.0,20.69,0.0,7.3,5.04,0.0,0.0,2.503999948501587,Shahid K.A.,1972
66.8,0.0,0.0,0.0,0.0,0.0,9.39,0.0,7.21,16.6,0.0,0.0,2.563999891281128,Shahid K.A.,1972
66.43,0.0,0.0,0.0,0.0,0.0,26.24,0.0,7.33,0.0,0.0,0.0,2.4730000495910645,Shahid K.A.,1972
66.3,0.0,0.0,0.0,0.0,0.0,24.38,0.0,7.32,2.0,0.0,0.0,2.490999937057495,Shahid K.A.,1972
66.17,0.0,0.0,0.0,0.0,0.0,22.53,0.0,7.31,3.99,0.0,0.0,2.502000093460083,Shahid K.A.,1972
66.05,0.0,0.0,0.0,0.0,0.0,20.68,0.0,7.29,5.98,0.0,0.0,2.507999897003174,Shahid K.A.,1972
65.93,0.0,0.0,0.0,0.0,0.0,18.84,0.0,7.28,7.95,0.0,0.0,2.5239999294281006,Shahid K.A.,1972
65.15,0.0,0.0,0.0,0.0,0.0,15.09,0.0,7.25,12.51,0.0,0.0,2.558000087738037,Shahid K.A.,1972
64.48,0.0,0.0,0.0,0.0,0.0,26.2,0.0,7.32,2.0,0.0,0.0,2.499000072479248,Shahid K.A.,1972
64.22,0.0,0.0,0.0,0.0,0.0,22.5,0.0,7.3,5.98,0.0,0.0,2.5239999294281006,Shahid K.A.,1972
64.11,0.0,0.0,0.0,0.0,0.0,20.65,0.0,7.28,7.96,0.0,0.0,2.5360000133514404,Shahid K.A.,1972
62.41,0.0,0.0,0.0,0.0,0.0,24.31,0.0,7.3,5.98,0.0,0.0,2.532999992370605,Shahid K.A.,1972
62.28,0.0,0.0,0.0,0.0,0.0,22.47,0.0,7.29,7.96,0.0,0.0,2.546999931335449,Shahid K.A.,1972
76.48,0.0,0.0,0.0,0.0,0.0,9.27,0.0,14.25,0.0,0.0,0.0,2.372999906539917,Shahid K.A.,1972
74.46,0.0,0.0,0.0,0.0,0.0,9.26,0.0,14.23,2.05,0.0,0.0,2.4019999504089355,Shahid K.A.,1972
72.75,0.0,0.0,0.0,0.0,0.0,12.99,0.0,14.26,0.0,0.0,0.0,2.4049999713897705,Shahid K.A.,1972
72.6,0.0,0.0,0.0,0.0,0.0,11.11,0.0,14.24,2.05,0.0,0.0,2.4260001182556152,Shahid K.A.,1972
72.46,0.0,0.0,0.0,0.0,0.0,9.24,0.0,14.21,4.09,0.0,0.0,2.443000078201294,Shahid K.A.,1972
70.73,0.0,0.0,0.0,0.0,0.0,12.97,0.0,14.25,2.05,0.0,0.0,2.444000005722046,Shahid K.A.,1972
70.59,0.0,0.0,0.0,0.0,0.0,11.1,0.0,14.22,4.09,0.0,0.0,2.450999975204468,Shahid K.A.,1972
70.46,0.0,0.0,0.0,0.0,0.0,9.23,0.0,14.19,6.12,0.0,0.0,2.4719998836517334,Shahid K.A.,1972
70.37,0.0,0.0,0.0,0.0,0.0,14.85,0.0,14.27,0.51,0.0,0.0,2.4189999103546143,Shahid K.A.,1972
70.19,0.0,0.0,0.0,0.0,0.0,5.52,0.0,14.13,10.16,0.0,0.0,2.507999897003174,Shahid K.A.,1972
69.0,0.0,0.0,0.0,0.0,0.0,16.72,0.0,14.28,0.0,0.0,0.0,2.444000005722046,Shahid K.A.,1972
68.72,0.0,0.0,0.0,0.0,0.0,12.96,0.0,14.23,4.09,0.0,0.0,2.4730000495910645,Shahid K.A.,1972
68.46,0.0,0.0,0.0,0.0,0.0,9.22,0.0,14.17,8.15,0.0,0.0,2.502000093460083,Shahid K.A.,1972
66.99,0.0,0.0,0.0,0.0,0.0,16.7,0.0,14.26,2.05,0.0,0.0,2.4749999046325684,Shahid K.A.,1972
66.72,0.0,0.0,0.0,0.0,0.0,12.94,0.0,14.21,6.13,0.0,0.0,2.5160000324249268,Shahid K.A.,1972
66.47,0.0,0.0,0.0,0.0,0.0,9.21,0.0,14.15,10.17,0.0,0.0,2.5369999408721924,Shahid K.A.,1972
66.21,0.0,0.0,0.0,0.0,0.0,5.5,0.0,14.1,14.19,0.0,0.0,2.565000057220459,Shahid K.A.,1972
65.29,0.0,0.0,0.0,0.0,0.0,20.44,0.0,14.27,0.0,0.0,0.0,2.4719998836517334,Shahid K.A.,1972
64.98,0.0,0.0,0.0,0.0,0.0,16.68,0.0,14.24,4.1,0.0,0.0,2.499000072479248,Shahid K.A.,1972
64.73,0.0,0.0,0.0,0.0,0.0,12.92,0.0,14.19,8.16,0.0,0.0,2.5309998989105225,Shahid K.A.,1972
63.23,0.0,0.0,0.0,0.0,0.0,20.44,0.0,14.28,2.05,0.0,0.0,2.499000072479248,Shahid K.A.,1972
62.99,0.0,0.0,0.0,0.0,0.0,16.65,0.0,14.22,6.14,0.0,0.0,2.5309998989105225,Shahid K.A.,1972
62.74,0.0,0.0,0.0,0.0,0.0,12.9,0.0,14.17,10.19,0.0,0.0,2.559999942779541,Shahid K.A.,1972
61.23,0.0,0.0,0.0,0.0,0.0,20.41,0.0,14.26,4.1,0.0,0.0,2.526000022888184,Shahid K.A.,1972
61.0,0.0,0.0,0.0,0.0,0.0,16.63,0.0,14.2,8.17,0.0,0.0,2.559999942779541,Shahid K.A.,1972
75.3,0.0,12.2,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,2.369999885559082,Burggraaf A.J.,1964
55.6,0.0,22.2,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,2.470000028610229,Burggraaf A.J.,1964
70.3,0.0,7.55,0.0,0.0,0.0,22.15,0.0,0.0,0.0,0.0,0.0,2.450000047683716,Burggraaf A.J.,1964
77.1,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,0.0,0.0,2.414999961853028,Burggraaf A.J.,1964
72.23,0.0,12.06,0.0,0.0,0.0,15.71,0.0,0.0,0.0,0.0,0.0,2.4179999828338623,Williams E.L.,1964
72.91,0.0,16.08,0.0,0.0,0.0,11.01,0.0,0.0,0.0,0.0,0.0,2.4110000133514404,Williams E.L.,1964
71.37,0.0,12.97,0.0,0.0,0.0,13.56,0.0,0.0,2.09,0.0,0.0,2.424999952316284,Williams E.L.,1964
72.59,0.0,15.19,0.0,0.0,0.0,10.12,0.0,0.0,2.1,0.0,0.0,2.4210000038146973,Williams E.L.,1964
71.33,0.0,16.22,0.0,0.0,0.0,10.52,0.0,0.0,1.94,0.0,0.0,2.430000066757202,Williams E.L.,1964
72.2,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,11.9,0.0,0.0,2.5179998874664307,Williams E.L.,1964
72.43,0.0,6.08,0.0,0.0,0.0,9.14,0.0,0.0,12.34,0.0,0.0,2.500999927520752,Williams E.L.,1964
72.4,0.0,8.24,0.0,0.0,0.0,7.56,0.0,0.0,11.8,0.0,0.0,2.486999988555908,Williams E.L.,1964
72.11,0.0,10.01,0.0,0.0,0.0,5.79,0.0,0.0,12.09,0.0,0.0,2.470000028610229,Williams E.L.,1964
67.33,0.0,5.81,0.0,0.0,0.0,14.53,0.0,0.0,12.33,0.0,0.0,2.532999992370605,Williams E.L.,1964
55.51,0.0,11.96,0.0,0.0,0.0,0.0,0.0,32.53,0.0,0.0,0.0,2.619999885559082,Das T.,1994
73.84,0.0,0.0,0.0,0.0,0.0,15.46,0.0,0.0,10.7,0.0,0.0,2.4579999446868896,Brosset C.,1958
67.84,5.66,0.0,0.0,0.0,0.0,15.67,0.0,0.0,10.83,0.0,0.0,2.566999912261963,Loewenstein K.L,1962
69.81,0.0,2.91,0.0,0.0,0.0,16.13,0.0,0.0,11.15,0.0,0.0,2.4779999256134038,Loewenstein K.L,1962
73.5,0.0,0.0,0.0,0.0,0.0,15.67,0.0,0.0,10.83,0.0,0.0,2.4590001106262207,Loewenstein K.L,1962
67.84,0.0,0.0,0.0,0.0,0.0,15.67,0.0,5.66,10.83,0.0,0.0,2.611999988555908,Loewenstein K.L,1962
67.84,0.0,0.0,0.0,0.0,0.0,15.67,0.0,0.0,16.49,0.0,0.0,2.549999952316284,Loewenstein K.L,1962
71.9,0.0,0.0,0.0,0.0,0.0,16.62,0.0,0.0,11.48,0.0,0.0,2.469000101089477,Loewenstein K.L,1962
69.81,0.0,0.0,0.0,0.0,0.0,16.13,2.91,0.0,11.15,0.0,0.0,2.490000009536743,Loewenstein K.L,1962
69.81,0.0,0.0,0.0,0.0,0.0,19.04,0.0,0.0,11.15,0.0,0.0,2.5510001182556152,Loewenstein K.L,1962
65.96,0.0,0.7,0.0,0.0,0.0,7.92,0.0,0.0,25.42,0.0,0.0,2.640000104904175,Keppeler G.,1933
63.19,0.0,3.54,0.0,0.0,0.0,7.14,0.0,0.0,26.12,0.0,0.0,2.678999900817871,Keppeler G.,1933
70.42,0.0,4.45,0.0,0.0,0.0,6.43,0.0,0.0,18.7,0.0,0.0,2.5290000438690186,Keppeler G.,1933
60.59,0.0,4.66,0.0,0.0,0.0,10.92,0.0,0.0,23.83,0.0,0.0,2.632999897003174,Keppeler G.,1933
57.84,0.0,3.67,0.0,0.0,0.0,17.79,0.0,0.0,20.7,0.0,0.0,2.6419999599456787,Keppeler G.,1933
77.29,0.0,3.66,0.0,0.0,0.0,18.74,0.0,0.0,0.31,0.0,0.0,2.4089999198913574,Keppeler G.,1933
73.31,0.0,3.14,0.0,0.0,0.0,12.21,0.0,0.0,11.35,0.0,0.0,2.46399998664856,Keppeler G.,1933
67.4,0.0,4.14,0.0,0.0,0.0,4.47,0.0,0.0,23.99,0.0,0.0,2.5850000381469727,Keppeler G.,1933
68.11,0.0,4.27,0.0,0.0,0.0,27.43,0.0,0.0,0.19,0.0,0.0,2.4600000381469727,Keppeler G.,1933
60.94,0.0,3.91,0.0,0.0,0.0,34.15,0.0,0.0,1.0,0.0,0.0,2.5,Keppeler G.,1933
55.99,0.0,3.54,0.0,0.0,0.0,39.91,0.0,0.0,0.57,0.0,0.0,2.5280001163482666,Keppeler G.,1933
66.24,0.0,3.52,0.0,0.0,0.0,14.17,0.0,0.0,16.07,0.0,0.0,2.539999961853028,Keppeler G.,1933
69.97,0.0,4.2,0.0,0.0,0.0,20.62,0.0,0.0,5.21,0.0,0.0,2.4730000495910645,Keppeler G.,1933
64.29,0.0,3.45,0.0,0.0,0.0,22.09,0.0,0.0,10.17,0.0,0.0,2.5280001163482666,Keppeler G.,1933
58.11,0.0,10.65,0.0,0.0,0.0,12.75,0.0,0.0,18.49,0.0,0.0,2.5999999046325684,Keppeler G.,1933
52.46,0.0,8.95,0.0,0.0,0.0,18.14,0.0,0.0,20.45,0.0,0.0,2.6429998874664307,Keppeler G.,1933
68.22,0.0,12.61,0.0,0.0,0.0,18.53,0.0,0.0,0.64,0.0,0.0,2.38700008392334,Keppeler G.,1933
66.81,0.0,12.04,0.0,0.0,0.0,9.63,0.0,0.0,11.53,0.0,0.0,2.50600004196167,Keppeler G.,1933
60.94,0.0,12.64,0.0,0.0,0.0,0.74,0.0,0.0,25.68,0.0,0.0,2.625999927520752,Keppeler G.,1933
50.7,0.0,10.02,0.0,0.0,0.0,0.0,0.0,0.0,39.29,0.0,0.0,2.7850000858306885,Keppeler G.,1933
54.94,0.0,10.78,0.0,0.0,0.0,33.23,0.0,0.0,1.05,0.0,0.0,2.513999938964844,Keppeler G.,1933
57.42,0.0,9.34,0.0,0.0,0.0,29.18,0.0,0.0,4.06,0.0,0.0,2.5269999504089355,Keppeler G.,1933
70.71,0.0,1.64,0.0,0.0,0.0,11.46,0.0,0.0,16.19,0.0,0.0,2.5209999084472656,Keppeler G.,1933
70.02,0.0,1.41,0.0,0.0,0.0,19.07,0.0,0.0,9.5,0.0,0.0,2.502000093460083,Keppeler G.,1933
69.5,0.0,1.56,0.0,0.0,0.0,22.8,0.0,0.0,6.14,0.0,0.0,2.490999937057495,Keppeler G.,1933
60.06,0.0,1.63,0.0,0.0,0.0,22.27,0.0,0.0,16.04,0.0,0.0,2.5920000076293945,Keppeler G.,1933
78.83,0.0,1.61,0.0,0.0,0.0,12.74,0.0,0.0,6.82,0.0,0.0,2.5390000343322754,Keppeler G.,1933
73.53,0.0,1.48,0.0,0.0,0.0,13.77,0.0,0.0,11.22,0.0,0.0,2.628000020980835,Keppeler G.,1933
83.3,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,2.325999975204468,Kayalova S.S.,1963
83.3,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,2.400000095367432,Kayalova S.S.,1963
75.68,0.0,0.0,0.0,0.0,0.0,15.23,9.09,0.0,0.0,0.0,0.0,2.4019999504089355,Kayalova S.S.,1963
66.59,0.0,0.0,0.0,0.0,0.0,13.41,20.0,0.0,0.0,0.0,0.0,2.463000059127808,Kayalova S.S.,1963
55.49,0.0,0.0,0.0,0.0,0.0,11.17,33.34,0.0,0.0,0.0,0.0,2.5,Kayalova S.S.,1963
79.3,0.0,0.0,0.0,0.0,0.0,4.73,15.96,0.0,0.0,0.0,0.0,2.375999927520752,Kayalova S.S.,1963
75.05,0.0,0.0,0.0,0.0,0.0,9.91,15.04,0.0,0.0,0.0,0.0,2.444000005722046,Kayalova S.S.,1963
66.59,0.0,0.0,0.0,0.0,0.0,20.0,13.41,0.0,0.0,0.0,0.0,2.461999893188477,Kayalova S.S.,1963
55.49,0.0,0.0,0.0,0.0,0.0,33.34,11.17,0.0,0.0,0.0,0.0,2.5269999504089355,Kayalova S.S.,1963
62.78,0.0,0.0,0.0,0.0,0.0,24.64,12.58,0.0,0.0,0.0,0.0,2.565999984741211,Kayalova S.S.,1963
79.3,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0.0,0.0,0.0,0.0,2.390000104904175,Kayalova S.S.,1963
75.68,0.0,0.0,0.0,0.0,0.0,0.0,24.32,0.0,0.0,0.0,0.0,2.414999961853028,Kayalova S.S.,1963
66.59,0.0,0.0,0.0,0.0,0.0,0.0,33.41,0.0,0.0,0.0,0.0,2.5,Kayalova S.S.,1963
55.49,0.0,0.0,0.0,0.0,0.0,0.0,44.51,0.0,0.0,0.0,0.0,2.5,Kayalova S.S.,1963
75.68,0.0,0.0,0.0,0.0,0.0,15.23,0.0,0.0,9.09,0.0,0.0,2.430000066757202,Kayalova S.S.,1963
66.59,0.0,0.0,0.0,0.0,0.0,13.41,0.0,0.0,20.0,0.0,0.0,2.569999933242798,Kayalova S.S.,1963
55.49,0.0,0.0,0.0,0.0,0.0,11.17,0.0,0.0,33.34,0.0,0.0,2.61899995803833,Kayalova S.S.,1963
75.68,0.0,0.0,0.0,0.0,0.0,15.23,0.0,9.09,0.0,0.0,0.0,2.378000020980835,Kayalova S.S.,1963
66.59,0.0,0.0,0.0,0.0,0.0,13.41,0.0,20.0,0.0,0.0,0.0,2.447999954223633,Kayalova S.S.,1963
55.49,0.0,0.0,0.0,0.0,0.0,11.17,0.0,33.34,0.0,0.0,0.0,2.561000108718872,Kayalova S.S.,1963
82.48,0.99,0.0,0.0,0.0,0.0,0.0,16.53,0.0,0.0,0.0,0.0,2.369999885559082,Kayalova S.S.,1963
80.88,2.91,0.0,0.0,0.0,0.0,0.0,16.21,0.0,0.0,0.0,0.0,2.390000104904175,Kayalova S.S.,1963
75.68,9.09,0.0,0.0,0.0,0.0,0.0,15.23,0.0,0.0,0.0,0.0,2.470000028610229,Kayalova S.S.,1963
72.38,13.05,0.0,0.0,0.0,0.0,0.0,14.57,0.0,0.0,0.0,0.0,2.5299999713897705,Kayalova S.S.,1963
69.37,16.67,0.0,0.0,0.0,0.0,0.0,13.96,0.0,0.0,0.0,0.0,2.5799999237060547,Kayalova S.S.,1963
66.59,20.0,0.0,0.0,0.0,0.0,0.0,13.41,0.0,0.0,0.0,0.0,2.630000114440918,Kayalova S.S.,1963
64.05,23.05,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,2.6700000762939453,Kayalova S.S.,1963
61.66,25.93,0.0,0.0,0.0,0.0,0.0,12.41,0.0,0.0,0.0,0.0,2.700000047683716,Kayalova S.S.,1963
59.46,28.57,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,0.0,2.740000009536743,Kayalova S.S.,1963
57.4,31.04,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,0.0,0.0,2.7699999809265137,Kayalova S.S.,1963
55.49,33.34,0.0,0.0,0.0,0.0,0.0,11.17,0.0,0.0,0.0,0.0,2.799999952316284,Kayalova S.S.,1963
53.7,35.49,0.0,0.0,0.0,0.0,0.0,10.81,0.0,0.0,0.0,0.0,2.8299999237060547,Kayalova S.S.,1963
52.03,37.5,0.0,0.0,0.0,0.0,0.0,10.47,0.0,0.0,0.0,0.0,2.859999895095825,Kayalova S.S.,1963
66.7,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,2.470000028610229,Kayalova S.S.,1963
66.7,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,2.490000009536743,Kayalova S.S.,1963
60.37,0.0,9.05,0.0,0.0,0.0,30.58,0.0,0.0,0.0,0.0,0.0,2.494999885559082,Kayalova S.S.,1963
58.0,0.0,13.05,0.0,0.0,0.0,28.95,0.0,0.0,0.0,0.0,0.0,2.48799991607666,Kayalova S.S.,1963
83.33,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,2.361999988555908,Takahashi K.,1983
82.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.365000009536743,Takahashi K.,1983
80.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.3970000743865967,Takahashi K.,1983
77.5,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,2.4049999713897705,Takahashi K.,1983
72.5,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,2.45199990272522,Takahashi K.,1983
70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.4649999141693115,Takahashi K.,1983
66.7,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,2.484999895095825,Takahashi K.,1983
82.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.36299991607666,Takahashi K.,1983
80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.372999906539917,Takahashi K.,1983
77.5,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,2.4110000133514404,Takahashi K.,1983
75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2.4159998893737797,Takahashi K.,1983
77.2,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,2.3959999084472656,Halleck P.M.,1986
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.200000047683716,Rabinovich E.M.,1983
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,2.539999961853028,Rajaram M.,1985
0.0,0.0,2.44,0.0,0.0,0.0,48.78,0.0,0.0,0.0,48.78,0.0,2.569999933242798,Rajaram M.,1985
0.0,0.0,4.76,0.0,0.0,0.0,47.62,0.0,0.0,0.0,47.62,0.0,2.5799999237060547,Rajaram M.,1985
0.0,0.0,9.09,0.0,0.0,0.0,45.45,0.0,0.0,0.0,45.45,0.0,2.640000104904175,Rajaram M.,1985
0.0,0.0,13.04,0.0,0.0,0.0,43.48,0.0,0.0,0.0,43.48,0.0,2.6700000762939453,Rajaram M.,1985
0.0,0.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,2.630000114440918,Rajaram M.,1985
0.0,0.0,25.92,0.0,0.0,0.0,37.04,0.0,0.0,0.0,37.04,0.0,2.5799999237060547,Rajaram M.,1985
86.77,0.0,0.0,0.0,0.0,0.0,13.23,0.0,0.0,0.0,0.0,0.0,2.3299999237060547,Faick C.A.,1931
80.23,0.0,0.0,0.0,0.0,0.0,19.77,0.0,0.0,0.0,0.0,0.0,2.38100004196167,Faick C.A.,1931
79.13,0.0,0.0,0.0,0.0,0.0,20.87,0.0,0.0,0.0,0.0,0.0,2.3929998874664307,Faick C.A.,1931
78.38,0.0,0.0,0.0,0.0,0.0,21.62,0.0,0.0,0.0,0.0,0.0,2.400000095367432,Faick C.A.,1931
75.86,0.0,0.0,0.0,0.0,0.0,24.14,0.0,0.0,0.0,0.0,0.0,2.4260001182556152,Faick C.A.,1931
72.77,0.0,0.0,0.0,0.0,0.0,27.23,0.0,0.0,0.0,0.0,0.0,2.447999954223633,Faick C.A.,1931
71.08,0.0,0.0,0.0,0.0,0.0,28.92,0.0,0.0,0.0,0.0,0.0,2.4600000381469727,Faick C.A.,1931
70.86,0.0,0.0,0.0,0.0,0.0,29.14,0.0,0.0,0.0,0.0,0.0,2.4609999656677246,Faick C.A.,1931
70.3,0.0,0.0,0.0,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,2.46399998664856,Faick C.A.,1931
67.82,0.0,0.0,0.0,0.0,0.0,32.18,0.0,0.0,0.0,0.0,0.0,2.4800000190734863,Faick C.A.,1931
66.02,0.0,0.0,0.0,0.0,0.0,33.98,0.0,0.0,0.0,0.0,0.0,2.492000102996826,Faick C.A.,1931
66.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.489000082015991,Faick C.A.,1931
